business_id,business_type,date,source_category,activity,amount,unit,emission_factor,emissions_kgCO2e,scope
B0047,Pharmacy,2024-08,electricity,electricity_consumption,1933.0,kWh,0.508,981.964,Scope 2
B0047,Pharmacy,2024-08,electricity,electricity_consumption,321.0,kWh,0.75,240.75,Scope 2
B0047,Pharmacy,2024-09,electricity,electricity_consumption,1883.0,kWh,0.508,956.564,Scope 2
B0047,Pharmacy,2024-09,electricity,electricity_consumption,539.0,kWh,0.75,404.25,Scope 2
B0047,Pharmacy,2024-10,electricity,electricity_consumption,1283.0,kWh,0.508,651.764,Scope 2
B0047,Pharmacy,2024-10,electricity,electricity_consumption,154.0,kWh,0.75,115.5,Scope 2
B0047,Pharmacy,2024-11,electricity,electricity_consumption,1689.0,kWh,0.508,858.0120000000001,Scope 2
B0047,Pharmacy,2024-11,electricity,electricity_consumption,539.0,kWh,0.75,404.25,Scope 2
B0047,Pharmacy,2024-12,electricity,electricity_consumption,1245.0,kWh,0.508,632.46,Scope 2
B0047,Pharmacy,2024-12,electricity,electricity_consumption,419.0,kWh,0.75,314.25,Scope 2
B0048,Pharmacy,2024-01,electricity,electricity_consumption,1846.0,kWh,0.508,937.768,Scope 2
B0048,Pharmacy,2024-01,electricity,electricity_consumption,292.0,kWh,0.75,219.0,Scope 2
B0048,Pharmacy,2024-02,electricity,electricity_consumption,1532.0,kWh,0.508,778.256,Scope 2
B0048,Pharmacy,2024-02,electricity,electricity_consumption,240.0,kWh,0.75,180.0,Scope 2
B0048,Pharmacy,2024-03,electricity,electricity_consumption,1438.0,kWh,0.508,730.504,Scope 2
B0048,Pharmacy,2024-03,electricity,electricity_consumption,454.0,kWh,0.75,340.5,Scope 2
B0048,Pharmacy,2024-04,electricity,electricity_consumption,926.0,kWh,0.508,470.408,Scope 2
B0048,Pharmacy,2024-04,electricity,electricity_consumption,211.0,kWh,0.75,158.25,Scope 2
B0048,Pharmacy,2024-05,electricity,electricity_consumption,1328.0,kWh,0.508,674.624,Scope 2
B0048,Pharmacy,2024-05,electricity,electricity_consumption,282.0,kWh,0.75,211.5,Scope 2
B0048,Pharmacy,2024-06,electricity,electricity_consumption,1462.0,kWh,0.508,742.696,Scope 2
B0048,Pharmacy,2024-06,electricity,electricity_consumption,465.0,kWh,0.75,348.75,Scope 2
B0048,Pharmacy,2024-07,electricity,electricity_consumption,1003.0,kWh,0.508,509.524,Scope 2
B0048,Pharmacy,2024-07,electricity,electricity_consumption,297.0,kWh,0.75,222.75,Scope 2
B0048,Pharmacy,2024-08,electricity,electricity_consumption,1797.0,kWh,0.508,912.876,Scope 2
B0048,Pharmacy,2024-08,electricity,electricity_consumption,631.0,kWh,0.75,473.25,Scope 2
B0048,Pharmacy,2024-09,electricity,electricity_consumption,1552.0,kWh,0.508,788.416,Scope 2
B0048,Pharmacy,2024-09,electricity,electricity_consumption,388.0,kWh,0.75,291.0,Scope 2
B0048,Pharmacy,2024-10,electricity,electricity_consumption,992.0,kWh,0.508,503.936,Scope 2
B0048,Pharmacy,2024-10,electricity,electricity_consumption,392.0,kWh,0.75,294.0,Scope 2
B0048,Pharmacy,2024-11,electricity,electricity_consumption,1289.0,kWh,0.508,654.812,Scope 2
B0048,Pharmacy,2024-11,electricity,electricity_consumption,476.0,kWh,0.75,357.0,Scope 2
B0048,Pharmacy,2024-12,electricity,electricity_consumption,1480.0,kWh,0.508,751.84,Scope 2
B0048,Pharmacy,2024-12,electricity,electricity_consumption,250.0,kWh,0.75,187.5,Scope 2
B0049,Pharmacy,2024-01,electricity,electricity_consumption,1924.0,kWh,0.508,977.392,Scope 2
B0049,Pharmacy,2024-01,electricity,electricity_consumption,628.0,kWh,0.75,471.0,Scope 2
B0049,Pharmacy,2024-02,electricity,electricity_consumption,1200.0,kWh,0.508,609.6,Scope 2
B0049,Pharmacy,2024-02,electricity,electricity_consumption,234.0,kWh,0.75,175.5,Scope 2
B0049,Pharmacy,2024-03,electricity,electricity_consumption,1088.0,kWh,0.508,552.704,Scope 2
B0049,Pharmacy,2024-03,electricity,electricity_consumption,355.0,kWh,0.75,266.25,Scope 2
B0049,Pharmacy,2024-04,electricity,electricity_consumption,906.0,kWh,0.508,460.248,Scope 2
B0049,Pharmacy,2024-04,electricity,electricity_consumption,133.0,kWh,0.75,99.75,Scope 2
B0049,Pharmacy,2024-05,electricity,electricity_consumption,1374.0,kWh,0.508,697.992,Scope 2
B0049,Pharmacy,2024-05,electricity,electricity_consumption,359.0,kWh,0.75,269.25,Scope 2
B0049,Pharmacy,2024-06,electricity,electricity_consumption,1525.0,kWh,0.508,774.7,Scope 2
B0049,Pharmacy,2024-06,electricity,electricity_consumption,325.0,kWh,0.75,243.75,Scope 2
B0049,Pharmacy,2024-07,electricity,electricity_consumption,1508.0,kWh,0.508,766.064,Scope 2
B0049,Pharmacy,2024-07,electricity,electricity_consumption,565.0,kWh,0.75,423.75,Scope 2
B0049,Pharmacy,2024-08,electricity,electricity_consumption,1859.0,kWh,0.508,944.372,Scope 2
B0049,Pharmacy,2024-08,electricity,electricity_consumption,261.0,kWh,0.75,195.75,Scope 2
B0049,Pharmacy,2024-09,electricity,electricity_consumption,852.0,kWh,0.508,432.816,Scope 2
B0049,Pharmacy,2024-09,electricity,electricity_consumption,296.0,kWh,0.75,222.0,Scope 2
B0049,Pharmacy,2024-10,electricity,electricity_consumption,1194.0,kWh,0.508,606.552,Scope 2
B0049,Pharmacy,2024-10,electricity,electricity_consumption,291.0,kWh,0.75,218.25,Scope 2
B0049,Pharmacy,2024-11,electricity,electricity_consumption,1164.0,kWh,0.508,591.312,Scope 2
B0049,Pharmacy,2024-11,electricity,electricity_consumption,306.0,kWh,0.75,229.5,Scope 2
B0049,Pharmacy,2024-12,electricity,electricity_consumption,1850.0,kWh,0.508,939.8,Scope 2
B0049,Pharmacy,2024-12,electricity,electricity_consumption,400.0,kWh,0.75,300.0,Scope 2
B0050,Pharmacy,2024-01,electricity,electricity_consumption,1993.0,kWh,0.508,1012.444,Scope 2
B0050,Pharmacy,2024-01,electricity,electricity_consumption,333.0,kWh,0.75,249.75,Scope 2
B0050,Pharmacy,2024-02,electricity,electricity_consumption,1802.0,kWh,0.508,915.416,Scope 2
B0050,Pharmacy,2024-02,electricity,electricity_consumption,387.0,kWh,0.75,290.25,Scope 2
B0050,Pharmacy,2024-03,electricity,electricity_consumption,821.0,kWh,0.508,417.068,Scope 2
B0050,Pharmacy,2024-03,electricity,electricity_consumption,264.0,kWh,0.75,198.0,Scope 2
B0050,Pharmacy,2024-04,electricity,electricity_consumption,1417.0,kWh,0.508,719.836,Scope 2
B0050,Pharmacy,2024-04,electricity,electricity_consumption,304.0,kWh,0.75,228.0,Scope 2
B0050,Pharmacy,2024-05,electricity,electricity_consumption,1127.0,kWh,0.508,572.516,Scope 2
B0050,Pharmacy,2024-05,electricity,electricity_consumption,217.0,kWh,0.75,162.75,Scope 2
B0050,Pharmacy,2024-06,electricity,electricity_consumption,1205.0,kWh,0.508,612.14,Scope 2
B0050,Pharmacy,2024-06,electricity,electricity_consumption,312.0,kWh,0.75,234.0,Scope 2
B0050,Pharmacy,2024-07,electricity,electricity_consumption,1633.0,kWh,0.508,829.564,Scope 2
B0050,Pharmacy,2024-07,electricity,electricity_consumption,512.0,kWh,0.75,384.0,Scope 2
B0050,Pharmacy,2024-08,electricity,electricity_consumption,1045.0,kWh,0.508,530.86,Scope 2
B0050,Pharmacy,2024-08,electricity,electricity_consumption,196.0,kWh,0.75,147.0,Scope 2
B0050,Pharmacy,2024-09,electricity,electricity_consumption,1311.0,kWh,0.508,665.988,Scope 2
B0050,Pharmacy,2024-09,electricity,electricity_consumption,300.0,kWh,0.75,225.0,Scope 2
B0050,Pharmacy,2024-10,electricity,electricity_consumption,1589.0,kWh,0.508,807.212,Scope 2
B0050,Pharmacy,2024-10,electricity,electricity_consumption,411.0,kWh,0.75,308.25,Scope 2
B0050,Pharmacy,2024-11,electricity,electricity_consumption,895.0,kWh,0.508,454.66,Scope 2
B0050,Pharmacy,2024-11,electricity,electricity_consumption,236.0,kWh,0.75,177.0,Scope 2
B0050,Pharmacy,2024-12,electricity,electricity_consumption,1674.0,kWh,0.508,850.392,Scope 2
B0050,Pharmacy,2024-12,electricity,electricity_consumption,291.0,kWh,0.75,218.25,Scope 2
B0051,FuelStation,2024-01,electricity,electricity_consumption,11088.0,kWh,0.508,5632.704,Scope 2
B0051,FuelStation,2024-01,electricity,electricity_consumption,3074.0,kWh,0.75,2305.5,Scope 2
B0051,FuelStation,2024-02,electricity,electricity_consumption,6476.0,kWh,0.508,3289.808,Scope 2
B0051,FuelStation,2024-02,electricity,electricity_consumption,1914.0,kWh,0.75,1435.5,Scope 2
B0051,FuelStation,2024-03,electricity,electricity_consumption,8155.0,kWh,0.508,4142.74,Scope 2
B0051,FuelStation,2024-03,electricity,electricity_consumption,2307.0,kWh,0.75,1730.25,Scope 2
B0051,FuelStation,2024-04,electricity,electricity_consumption,9596.0,kWh,0.508,4874.768,Scope 2
B0051,FuelStation,2024-04,electricity,electricity_consumption,3040.0,kWh,0.75,2280.0,Scope 2
B0051,FuelStation,2024-05,electricity,electricity_consumption,7079.0,kWh,0.508,3596.132,Scope 2
B0051,FuelStation,2024-05,electricity,electricity_consumption,2332.0,kWh,0.75,1749.0,Scope 2
B0051,FuelStation,2024-06,electricity,electricity_consumption,6330.0,kWh,0.508,3215.64,Scope 2
B0051,FuelStation,2024-06,electricity,electricity_consumption,1031.0,kWh,0.75,773.25,Scope 2
B0051,FuelStation,2024-07,electricity,electricity_consumption,11129.0,kWh,0.508,5653.532,Scope 2
B0051,FuelStation,2024-07,electricity,electricity_consumption,3987.0,kWh,0.75,2990.25,Scope 2
B0051,FuelStation,2024-08,electricity,electricity_consumption,7726.0,kWh,0.508,3924.808,Scope 2
B0051,FuelStation,2024-08,electricity,electricity_consumption,2174.0,kWh,0.75,1630.5,Scope 2
B0051,FuelStation,2024-09,electricity,electricity_consumption,5634.0,kWh,0.508,2862.072,Scope 2
B0051,FuelStation,2024-09,electricity,electricity_consumption,1335.0,kWh,0.75,1001.25,Scope 2
B0051,FuelStation,2024-10,electricity,electricity_consumption,11766.0,kWh,0.508,5977.128,Scope 2
B0051,FuelStation,2024-10,electricity,electricity_consumption,4433.0,kWh,0.75,3324.75,Scope 2
B0051,FuelStation,2024-11,electricity,electricity_consumption,10237.0,kWh,0.508,5200.396,Scope 2
B0051,FuelStation,2024-11,electricity,electricity_consumption,3828.0,kWh,0.75,2871.0,Scope 2
B0051,FuelStation,2024-12,electricity,electricity_consumption,7727.0,kWh,0.508,3925.316,Scope 2
B0051,FuelStation,2024-12,electricity,electricity_consumption,2246.0,kWh,0.75,1684.5,Scope 2
B0052,FuelStation,2024-01,electricity,electricity_consumption,7320.0,kWh,0.508,3718.56,Scope 2
B0052,FuelStation,2024-01,electricity,electricity_consumption,1399.0,kWh,0.75,1049.25,Scope 2
B0052,FuelStation,2024-02,electricity,electricity_consumption,10494.0,kWh,0.508,5330.952,Scope 2
B0052,FuelStation,2024-02,electricity,electricity_consumption,3344.0,kWh,0.75,2508.0,Scope 2
B0052,FuelStation,2024-03,electricity,electricity_consumption,8984.0,kWh,0.508,4563.872,Scope 2
B0052,FuelStation,2024-03,electricity,electricity_consumption,3216.0,kWh,0.75,2412.0,Scope 2
B0052,FuelStation,2024-04,electricity,electricity_consumption,5580.0,kWh,0.508,2834.64,Scope 2
B0052,FuelStation,2024-04,electricity,electricity_consumption,1050.0,kWh,0.75,787.5,Scope 2
B0052,FuelStation,2024-05,electricity,electricity_consumption,5147.0,kWh,0.508,2614.676,Scope 2
B0052,FuelStation,2024-05,electricity,electricity_consumption,1986.0,kWh,0.75,1489.5,Scope 2
B0052,FuelStation,2024-06,electricity,electricity_consumption,9918.0,kWh,0.508,5038.344,Scope 2
B0052,FuelStation,2024-06,electricity,electricity_consumption,2718.0,kWh,0.75,2038.5,Scope 2
B0052,FuelStation,2024-07,electricity,electricity_consumption,6313.0,kWh,0.508,3207.004,Scope 2
B0052,FuelStation,2024-07,electricity,electricity_consumption,1376.0,kWh,0.75,1032.0,Scope 2
B0052,FuelStation,2024-08,electricity,electricity_consumption,11244.0,kWh,0.508,5711.952,Scope 2
B0052,FuelStation,2024-08,electricity,electricity_consumption,3096.0,kWh,0.75,2322.0,Scope 2
B0052,FuelStation,2024-09,electricity,electricity_consumption,9344.0,kWh,0.508,4746.752,Scope 2
B0052,FuelStation,2024-09,electricity,electricity_consumption,3325.0,kWh,0.75,2493.75,Scope 2
B0052,FuelStation,2024-10,electricity,electricity_consumption,10652.0,kWh,0.508,5411.216,Scope 2
B0052,FuelStation,2024-10,electricity,electricity_consumption,1882.0,kWh,0.75,1411.5,Scope 2
B0052,FuelStation,2024-11,electricity,electricity_consumption,7475.0,kWh,0.508,3797.3,Scope 2
B0052,FuelStation,2024-11,electricity,electricity_consumption,2474.0,kWh,0.75,1855.5,Scope 2
B0052,FuelStation,2024-12,electricity,electricity_consumption,8722.0,kWh,0.508,4430.776,Scope 2
B0052,FuelStation,2024-12,electricity,electricity_consumption,1566.0,kWh,0.75,1174.5,Scope 2
B0053,FuelStation,2024-01,electricity,electricity_consumption,11401.0,kWh,0.508,5791.708,Scope 2
B0053,FuelStation,2024-01,electricity,electricity_consumption,1583.0,kWh,0.75,1187.25,Scope 2
B0053,FuelStation,2024-02,electricity,electricity_consumption,6175.0,kWh,0.508,3136.9,Scope 2
B0053,FuelStation,2024-02,electricity,electricity_consumption,1695.0,kWh,0.75,1271.25,Scope 2
B0053,FuelStation,2024-03,electricity,electricity_consumption,6065.0,kWh,0.508,3081.02,Scope 2
B0053,FuelStation,2024-03,electricity,electricity_consumption,2022.0,kWh,0.75,1516.5,Scope 2
B0053,FuelStation,2024-04,electricity,electricity_consumption,8379.0,kWh,0.508,4256.532,Scope 2
B0053,FuelStation,2024-04,electricity,electricity_consumption,1462.0,kWh,0.75,1096.5,Scope 2
B0053,FuelStation,2024-05,electricity,electricity_consumption,10186.0,kWh,0.508,5174.488,Scope 2
B0053,FuelStation,2024-05,electricity,electricity_consumption,1254.0,kWh,0.75,940.5,Scope 2
B0053,FuelStation,2024-06,electricity,electricity_consumption,8978.0,kWh,0.508,4560.824,Scope 2
B0053,FuelStation,2024-06,electricity,electricity_consumption,2674.0,kWh,0.75,2005.5,Scope 2
B0053,FuelStation,2024-07,electricity,electricity_consumption,7825.0,kWh,0.508,3975.1,Scope 2
B0053,FuelStation,2024-07,electricity,electricity_consumption,2009.0,kWh,0.75,1506.75,Scope 2
B0053,FuelStation,2024-08,electricity,electricity_consumption,9715.0,kWh,0.508,4935.22,Scope 2
B0053,FuelStation,2024-08,electricity,electricity_consumption,2144.0,kWh,0.75,1608.0,Scope 2
B0053,FuelStation,2024-09,electricity,electricity_consumption,7518.0,kWh,0.508,3819.144,Scope 2
B0053,FuelStation,2024-09,electricity,electricity_consumption,1213.0,kWh,0.75,909.75,Scope 2
B0053,FuelStation,2024-10,electricity,electricity_consumption,11849.0,kWh,0.508,6019.292,Scope 2
B0053,FuelStation,2024-10,electricity,electricity_consumption,2905.0,kWh,0.75,2178.75,Scope 2
B0053,FuelStation,2024-11,electricity,electricity_consumption,9804.0,kWh,0.508,4980.432,Scope 2
B0053,FuelStation,2024-11,electricity,electricity_consumption,3049.0,kWh,0.75,2286.75,Scope 2
B0053,FuelStation,2024-12,electricity,electricity_consumption,11448.0,kWh,0.508,5815.584,Scope 2
B0053,FuelStation,2024-12,electricity,electricity_consumption,1864.0,kWh,0.75,1398.0,Scope 2
B0054,FuelStation,2024-01,electricity,electricity_consumption,5947.0,kWh,0.508,3021.076,Scope 2
B0054,FuelStation,2024-01,electricity,electricity_consumption,754.0,kWh,0.75,565.5,Scope 2
B0054,FuelStation,2024-02,electricity,electricity_consumption,10241.0,kWh,0.508,5202.428,Scope 2
B0054,FuelStation,2024-02,electricity,electricity_consumption,3870.0,kWh,0.75,2902.5,Scope 2
B0054,FuelStation,2024-03,electricity,electricity_consumption,9793.0,kWh,0.508,4974.844,Scope 2
B0054,FuelStation,2024-03,electricity,electricity_consumption,2949.0,kWh,0.75,2211.75,Scope 2
B0054,FuelStation,2024-04,electricity,electricity_consumption,9047.0,kWh,0.508,4595.876,Scope 2
B0054,FuelStation,2024-04,electricity,electricity_consumption,1531.0,kWh,0.75,1148.25,Scope 2
B0054,FuelStation,2024-05,electricity,electricity_consumption,11881.0,kWh,0.508,6035.548,Scope 2
B0054,FuelStation,2024-05,electricity,electricity_consumption,4142.0,kWh,0.75,3106.5,Scope 2
B0054,FuelStation,2024-06,electricity,electricity_consumption,5929.0,kWh,0.508,3011.932,Scope 2
B0054,FuelStation,2024-06,electricity,electricity_consumption,1643.0,kWh,0.75,1232.25,Scope 2
B0054,FuelStation,2024-07,electricity,electricity_consumption,6033.0,kWh,0.508,3064.764,Scope 2
B0054,FuelStation,2024-07,electricity,electricity_consumption,1853.0,kWh,0.75,1389.75,Scope 2
B0054,FuelStation,2024-08,electricity,electricity_consumption,9807.0,kWh,0.508,4981.956,Scope 2
B0054,FuelStation,2024-08,electricity,electricity_consumption,3456.0,kWh,0.75,2592.0,Scope 2
B0054,FuelStation,2024-09,electricity,electricity_consumption,7394.0,kWh,0.508,3756.152,Scope 2
B0054,FuelStation,2024-09,electricity,electricity_consumption,2085.0,kWh,0.75,1563.75,Scope 2
B0054,FuelStation,2024-10,electricity,electricity_consumption,10591.0,kWh,0.508,5380.228,Scope 2
B0054,FuelStation,2024-10,electricity,electricity_consumption,1277.0,kWh,0.75,957.75,Scope 2
B0054,FuelStation,2024-11,electricity,electricity_consumption,11671.0,kWh,0.508,5928.868,Scope 2
B0054,FuelStation,2024-11,electricity,electricity_consumption,1807.0,kWh,0.75,1355.25,Scope 2
B0054,FuelStation,2024-12,electricity,electricity_consumption,9745.0,kWh,0.508,4950.46,Scope 2
B0054,FuelStation,2024-12,electricity,electricity_consumption,974.0,kWh,0.75,730.5,Scope 2
B0055,FuelStation,2024-01,electricity,electricity_consumption,6690.0,kWh,0.508,3398.52,Scope 2
B0055,FuelStation,2024-01,electricity,electricity_consumption,2278.0,kWh,0.75,1708.5,Scope 2
B0055,FuelStation,2024-02,electricity,electricity_consumption,11944.0,kWh,0.508,6067.552,Scope 2
B0055,FuelStation,2024-02,electricity,electricity_consumption,4672.0,kWh,0.75,3504.0,Scope 2
B0055,FuelStation,2024-03,electricity,electricity_consumption,8948.0,kWh,0.508,4545.584,Scope 2
B0055,FuelStation,2024-03,electricity,electricity_consumption,2212.0,kWh,0.75,1659.0,Scope 2
B0055,FuelStation,2024-04,electricity,electricity_consumption,11742.0,kWh,0.508,5964.936,Scope 2
B0055,FuelStation,2024-04,electricity,electricity_consumption,2095.0,kWh,0.75,1571.25,Scope 2
B0055,FuelStation,2024-05,electricity,electricity_consumption,6592.0,kWh,0.508,3348.736,Scope 2
B0055,FuelStation,2024-05,electricity,electricity_consumption,2423.0,kWh,0.75,1817.25,Scope 2
B0055,FuelStation,2024-06,electricity,electricity_consumption,10401.0,kWh,0.508,5283.708,Scope 2
B0055,FuelStation,2024-06,electricity,electricity_consumption,3123.0,kWh,0.75,2342.25,Scope 2
B0055,FuelStation,2024-07,electricity,electricity_consumption,7509.0,kWh,0.508,3814.572,Scope 2
B0055,FuelStation,2024-07,electricity,electricity_consumption,1015.0,kWh,0.75,761.25,Scope 2
B0055,FuelStation,2024-08,electricity,electricity_consumption,9710.0,kWh,0.508,4932.68,Scope 2
B0055,FuelStation,2024-08,electricity,electricity_consumption,3257.0,kWh,0.75,2442.75,Scope 2
B0055,FuelStation,2024-09,electricity,electricity_consumption,8580.0,kWh,0.508,4358.64,Scope 2
B0055,FuelStation,2024-09,electricity,electricity_consumption,3222.0,kWh,0.75,2416.5,Scope 2
B0055,FuelStation,2024-10,electricity,electricity_consumption,11501.0,kWh,0.508,5842.508,Scope 2
B0055,FuelStation,2024-10,electricity,electricity_consumption,3290.0,kWh,0.75,2467.5,Scope 2
B0055,FuelStation,2024-11,electricity,electricity_consumption,11958.0,kWh,0.508,6074.664,Scope 2
B0055,FuelStation,2024-11,electricity,electricity_consumption,1999.0,kWh,0.75,1499.25,Scope 2
B0055,FuelStation,2024-12,electricity,electricity_consumption,5079.0,kWh,0.508,2580.132,Scope 2
B0055,FuelStation,2024-12,electricity,electricity_consumption,1146.0,kWh,0.75,859.5,Scope 2
B0056,FuelStation,2024-01,electricity,electricity_consumption,9122.0,kWh,0.508,4633.976,Scope 2
B0056,FuelStation,2024-01,electricity,electricity_consumption,3070.0,kWh,0.75,2302.5,Scope 2
B0056,FuelStation,2024-02,electricity,electricity_consumption,6790.0,kWh,0.508,3449.32,Scope 2
B0056,FuelStation,2024-02,electricity,electricity_consumption,2219.0,kWh,0.75,1664.25,Scope 2
B0056,FuelStation,2024-03,electricity,electricity_consumption,10799.0,kWh,0.508,5485.892,Scope 2
B0056,FuelStation,2024-03,electricity,electricity_consumption,2968.0,kWh,0.75,2226.0,Scope 2
B0056,FuelStation,2024-04,electricity,electricity_consumption,9282.0,kWh,0.508,4715.256,Scope 2
B0056,FuelStation,2024-04,electricity,electricity_consumption,1252.0,kWh,0.75,939.0,Scope 2
B0056,FuelStation,2024-05,electricity,electricity_consumption,7765.0,kWh,0.508,3944.62,Scope 2
B0056,FuelStation,2024-05,electricity,electricity_consumption,2324.0,kWh,0.75,1743.0,Scope 2
B0056,FuelStation,2024-06,electricity,electricity_consumption,5557.0,kWh,0.508,2822.956,Scope 2
B0056,FuelStation,2024-06,electricity,electricity_consumption,910.0,kWh,0.75,682.5,Scope 2
B0056,FuelStation,2024-07,electricity,electricity_consumption,10401.0,kWh,0.508,5283.708,Scope 2
B0056,FuelStation,2024-07,electricity,electricity_consumption,3176.0,kWh,0.75,2382.0,Scope 2
B0056,FuelStation,2024-08,electricity,electricity_consumption,10511.0,kWh,0.508,5339.588,Scope 2
B0056,FuelStation,2024-08,electricity,electricity_consumption,3236.0,kWh,0.75,2427.0,Scope 2
B0056,FuelStation,2024-09,electricity,electricity_consumption,7758.0,kWh,0.508,3941.064,Scope 2
B0056,FuelStation,2024-09,electricity,electricity_consumption,982.0,kWh,0.75,736.5,Scope 2
B0056,FuelStation,2024-10,electricity,electricity_consumption,8138.0,kWh,0.508,4134.104,Scope 2
B0056,FuelStation,2024-10,electricity,electricity_consumption,2187.0,kWh,0.75,1640.25,Scope 2
B0056,FuelStation,2024-11,electricity,electricity_consumption,6057.0,kWh,0.508,3076.956,Scope 2
B0056,FuelStation,2024-11,electricity,electricity_consumption,2219.0,kWh,0.75,1664.25,Scope 2
B0056,FuelStation,2024-12,electricity,electricity_consumption,11927.0,kWh,0.508,6058.916,Scope 2
B0056,FuelStation,2024-12,electricity,electricity_consumption,3813.0,kWh,0.75,2859.75,Scope 2
B0057,FuelStation,2024-01,electricity,electricity_consumption,7360.0,kWh,0.508,3738.88,Scope 2
B0057,FuelStation,2024-01,electricity,electricity_consumption,1027.0,kWh,0.75,770.25,Scope 2
B0057,FuelStation,2024-02,electricity,electricity_consumption,9266.0,kWh,0.508,4707.128,Scope 2
B0057,FuelStation,2024-02,electricity,electricity_consumption,1535.0,kWh,0.75,1151.25,Scope 2
B0057,FuelStation,2024-03,electricity,electricity_consumption,10519.0,kWh,0.508,5343.652,Scope 2
B0057,FuelStation,2024-03,electricity,electricity_consumption,1217.0,kWh,0.75,912.75,Scope 2
B0057,FuelStation,2024-04,electricity,electricity_consumption,8596.0,kWh,0.508,4366.768,Scope 2
B0057,FuelStation,2024-04,electricity,electricity_consumption,2354.0,kWh,0.75,1765.5,Scope 2
B0057,FuelStation,2024-05,electricity,electricity_consumption,9116.0,kWh,0.508,4630.928,Scope 2
B0057,FuelStation,2024-05,electricity,electricity_consumption,2669.0,kWh,0.75,2001.75,Scope 2
B0057,FuelStation,2024-06,electricity,electricity_consumption,6194.0,kWh,0.508,3146.552,Scope 2
B0057,FuelStation,2024-06,electricity,electricity_consumption,1304.0,kWh,0.75,978.0,Scope 2
B0057,FuelStation,2024-07,electricity,electricity_consumption,7833.0,kWh,0.508,3979.164,Scope 2
B0057,FuelStation,2024-07,electricity,electricity_consumption,1378.0,kWh,0.75,1033.5,Scope 2
B0057,FuelStation,2024-08,electricity,electricity_consumption,8538.0,kWh,0.508,4337.304,Scope 2
B0057,FuelStation,2024-08,electricity,electricity_consumption,2889.0,kWh,0.75,2166.75,Scope 2
B0057,FuelStation,2024-09,electricity,electricity_consumption,8612.0,kWh,0.508,4374.896,Scope 2
B0057,FuelStation,2024-09,electricity,electricity_consumption,2493.0,kWh,0.75,1869.75,Scope 2
B0057,FuelStation,2024-10,electricity,electricity_consumption,7482.0,kWh,0.508,3800.856,Scope 2
B0057,FuelStation,2024-10,electricity,electricity_consumption,2410.0,kWh,0.75,1807.5,Scope 2
B0057,FuelStation,2024-11,electricity,electricity_consumption,11635.0,kWh,0.508,5910.58,Scope 2
B0057,FuelStation,2024-11,electricity,electricity_consumption,4063.0,kWh,0.75,3047.25,Scope 2
B0057,FuelStation,2024-12,electricity,electricity_consumption,7069.0,kWh,0.508,3591.052,Scope 2
B0057,FuelStation,2024-12,electricity,electricity_consumption,1791.0,kWh,0.75,1343.25,Scope 2
B0058,FuelStation,2024-01,electricity,electricity_consumption,11550.0,kWh,0.508,5867.4,Scope 2
B0058,FuelStation,2024-01,electricity,electricity_consumption,4352.0,kWh,0.75,3264.0,Scope 2
B0058,FuelStation,2024-02,electricity,electricity_consumption,11507.0,kWh,0.508,5845.5560000000005,Scope 2
B0058,FuelStation,2024-02,electricity,electricity_consumption,1949.0,kWh,0.75,1461.75,Scope 2
B0058,FuelStation,2024-03,electricity,electricity_consumption,5343.0,kWh,0.508,2714.244,Scope 2
B0058,FuelStation,2024-03,electricity,electricity_consumption,1002.0,kWh,0.75,751.5,Scope 2
B0058,FuelStation,2024-04,electricity,electricity_consumption,11253.0,kWh,0.508,5716.524,Scope 2
B0058,FuelStation,2024-04,electricity,electricity_consumption,1572.0,kWh,0.75,1179.0,Scope 2
B0058,FuelStation,2024-05,electricity,electricity_consumption,5228.0,kWh,0.508,2655.824,Scope 2
B0058,FuelStation,2024-05,electricity,electricity_consumption,634.0,kWh,0.75,475.5,Scope 2
B0058,FuelStation,2024-06,electricity,electricity_consumption,7065.0,kWh,0.508,3589.02,Scope 2
B0058,FuelStation,2024-06,electricity,electricity_consumption,1731.0,kWh,0.75,1298.25,Scope 2
B0058,FuelStation,2024-07,electricity,electricity_consumption,7552.0,kWh,0.508,3836.416,Scope 2
B0058,FuelStation,2024-07,electricity,electricity_consumption,1897.0,kWh,0.75,1422.75,Scope 2
B0058,FuelStation,2024-08,electricity,electricity_consumption,9671.0,kWh,0.508,4912.868,Scope 2
B0058,FuelStation,2024-08,electricity,electricity_consumption,1620.0,kWh,0.75,1215.0,Scope 2
B0058,FuelStation,2024-09,electricity,electricity_consumption,11563.0,kWh,0.508,5874.004,Scope 2
B0058,FuelStation,2024-09,electricity,electricity_consumption,4539.0,kWh,0.75,3404.25,Scope 2
B0058,FuelStation,2024-10,electricity,electricity_consumption,6447.0,kWh,0.508,3275.076,Scope 2
B0058,FuelStation,2024-10,electricity,electricity_consumption,1809.0,kWh,0.75,1356.75,Scope 2
B0058,FuelStation,2024-11,electricity,electricity_consumption,6517.0,kWh,0.508,3310.636,Scope 2
B0058,FuelStation,2024-11,electricity,electricity_consumption,1935.0,kWh,0.75,1451.25,Scope 2
B0058,FuelStation,2024-12,electricity,electricity_consumption,6872.0,kWh,0.508,3490.976,Scope 2
B0058,FuelStation,2024-12,electricity,electricity_consumption,2619.0,kWh,0.75,1964.25,Scope 2
